1489540166338, 32733.94
1489540166417, 32772.76
1489540166511, 32756.52
1489540166620, 32784.48
1489540166729, 32722.78
1489540166823, 32783.05
1489540167010, 32783.05
1489540167026, 32771.28
1489540167136, 32768.08
1489540167214, 32772.84
1489540167323, 32792.4
1489540167432, 32735.94
1489540167526, 32793.6
1489540167620, 32769.79
1489540167729, 32751.31
1489540167808, 32788.62
1489540167933, 32783.07
1489540168026, 32761.16
1489540168120, 32777.7
1489540168229, 32772.54
1489540168323, 32769.26
1489540168432, 32774.04
1489540168526, 32790.37
1489540168620, 32774.28
1489540168729, 32800.57
1489540168823, 32761.8
1489540168917, 32796.78
1489540169026, 32771.14
1489540169120, 32787.72
1489540169245, 32789.31
1489540169323, 32768.6
1489540169433, 32776.43
1489540169526, 32774.5
1489540169620, 32788.97
1489540169714, 32767.39
1489540169823, 32740.5
1489540169917, 32773.11
1489540170026, 32769.3
1489540170120, 32762.09
1489540170230, 32780.93
1489540170323, 32744.53
1489540170417, 32757.98
1489540170511, 32758.3
1489540170605, 32754.14
1489540170714, 32753.34
1489540170823, 32766.43
1489540170917, 32734.91
1489540171026, 32753.9
1489540171120, 32748.47
1489540171214, 32779.62
1489540171308, 32743.22
1489540171417, 32749.9
1489540171526, 32739.81
1489540171620, 32773.06
1489540171714, 32743.2
1489540171808, 32767.85
1489540171917, 32746.9
1489540172011, 32771.79
1489540172105, 32761.33
1489540172214, 32751.02
1489540172308, 32763.25
1489540172417, 32750.15
1489540172527, 32779.53
1489540172620, 32768.82
1489540172714, 32766.05
1489540172824, 32744.08
1489540172933, 32780.13
1489540173011, 32774.04
1489540173121, 32773.64
1489540173214, 32772.72
1489540173308, 32768.09
1489540173402, 32754.19
1489540173511, 32769.93
1489540173620, 32806.51
1489540173714, 32775.8
1489540173808, 32764.45
1489540173918, 32756.24
1489540174011, 32767.33
1489540174121, 32775.08
1489540174214, 32789.02
1489540174324, 32752.24
1489540174402, 32764.11
1489540174511, 32784.15
1489540174621, 32769.97
1489540174715, 32742.81
1489540174808, 32760.71
1489540174918, 32804.51
1489540175011, 32747.09
1489540175121, 32740.76
1489540175199, 32768.77
1489540175386, 32768.77
1489540175402, 32781.5
1489540175511, 32740.47
1489540175621, 32781.67
1489540175715, 32777.27
1489540175808, 32753.51
1489540175902, 32809.02
1489540176011, 32796.33
1489540176105, 32710.59
1489540176214, 32794.65
1489540176308, 32755.08
1489540176402, 32777.74
1489540176496, 32777.71
1489540176621, 32757.85
1489540176715, 32780.78
1489540176824, 32812.9

