1489540245206, 32772.98
1489540245331, 32772.64
1489540245410, 32761.21
1489540245503, 32783.18
1489540245613, 32755.25
1489540245706, 32765.28
1489540245816, 32780.66
1489540245910, 32790.02
1489540246097, 32790.02
1489540246097, 32761.06
1489540246207, 32771.16
1489540246316, 32758.69
1489540246410, 32770.96
1489540246519, 32764.29
1489540246613, 32770.21
1489540246706, 32767.28
1489540246800, 32769.54
1489540246910, 32770.07
1489540247019, 32763.58
1489540247113, 32761.75
1489540247206, 32783.47
1489540247316, 32747.8
1489540247394, 32782.7
1489540247519, 32758.42
1489540247597, 32765.38
1489540247707, 32770.25
1489540247816, 32770.64
1489540247910, 32770.26
1489540248019, 32765.32
1489540248113, 32772.71
1489540248207, 32762.74
1489540248300, 32774.06
1489540248426, 32755.15
1489540248504, 32760.71
1489540248597, 32781.47
1489540248707, 32762.7
1489540248800, 32773.48
1489540248910, 32756.74
1489540249004, 32760.99
1489540249113, 32786.76
1489540249222, 32758.83
1489540249316, 32767.09
1489540249410, 32777.77
1489540249504, 32767.35
1489540249613, 32764.76
1489540249707, 32760.36
1489540249894, 32760.36
1489540249894, 32759.71
1489540250004, 32775.95
1489540250113, 32759.11
1489540250207, 32771.67
1489540250301, 32774.98
1489540250410, 32768.44
1489540250504, 32743.97
1489540250598, 32796.44
1489540250707, 32748.37
1489540250801, 32768.81
1489540250894, 32764.17
1489540251004, 32760.13
1489540251098, 32774.14
1489540251207, 32786.09
1489540251301, 32758.17
1489540251394, 32751.2
1489540251504, 32778.64
1489540251598, 32763.43
1489540251707, 32738.18
1489540251816, 32819.25
1489540251910, 32724.91
1489540252004, 32762.2
1489540252113, 32792.56
1489540252192, 32756.34
1489540252301, 32767.64
1489540252395, 32761.39
1489540252504, 32749.7
1489540252598, 32785.78
1489540252691, 32775.82
1489540252801, 32748.06
1489540252910, 32753.64
1489540253004, 32795.32
1489540253113, 32753.97
1489540253191, 32779.53
1489540253301, 32758.13
1489540253395, 32774.29
1489540253504, 32759.4
1489540253598, 32760.93
1489540253707, 32762.41
1489540253801, 32794.79
1489540253895, 32754.66
1489540254004, 32777.92
1489540254098, 32768.88
1489540254207, 32762.66
1489540254285, 32757.36
1489540254395, 32771.84
1489540254504, 32789.56
1489540254598, 32767.42
1489540254786, 32770.05
1489540254879, 32770.05
1489540254895, 32768.08

