1489540199389, 32911.91
1489540199498, 32735.52
1489540199592, 32997.3
1489540199701, 32555.01
1489540199795, 32910.07
1489540200092, 32622.52
1489540200186, 32893.72
1489540200295, 32920.3
1489540200405, 32770.82
1489540200499, 32580.14
1489540200592, 32704.71
1489540200686, 32608.62
1489540200780, 32951.43
1489540200905, 32870.0
1489540200983, 32604.18
1489540201092, 32740.75
1489540201186, 32808.08
1489540201295, 32630.76
1489540201405, 32836.96
1489540201499, 32751.6
1489540201592, 32797.25
1489540201702, 32868.44
1489540201827, 32766.42
1489540201889, 32835.71
1489540201998, 32613.61
1489540202092, 32920.27
1489540202202, 32718.96
1489540202295, 32869.9
1489540202389, 32599.46
1489540202499, 32856.21
1489540202593, 32739.24
1489540202686, 32833.75
1489540202796, 32677.5
1489540202889, 32727.62
1489540202999, 32827.19
1489540203093, 32724.64
1489540203202, 32894.29
1489540203280, 32774.56
1489540203389, 32708.3
1489540203483, 32881.9
1489540203593, 32848.32
1489540203702, 32569.47
1489540203796, 32560.63
1489540203968, 32560.63
1489540203983, 32885.12
1489540204093, 32838.46
1489540204186, 32677.31
1489540204280, 32803.31
1489540204390, 32755.58
1489540204499, 32700.33
1489540204593, 32894.04
1489540204702, 32695.77
1489540204796, 32896.25
1489540204889, 32715.25
1489540204999, 32667.13
1489540205093, 32793.06
1489540205186, 32677.95
1489540205280, 33117.91
1489540205468, 32760.16
1489540205671, 32760.16
1489540205702, 32738.73
1489540205905, 32715.38
1489540206077, 32855.96
1489540206327, 32627.12
1489540206530, 32668.99
1489540206671, 32720.21
1489540206874, 32852.54
1489540207077, 32707.6
1489540207280, 32731.25
1489540207624, 33006.12
1489540207687, 32154.01
1489540207780, 33115.99
1489540207890, 33063.37
1489540207968, 32692.16
1489540208077, 32694.75
1489540208187, 32666.18
1489540208280, 32653.78
1489540208390, 32894.75
1489540208484, 32593.69
1489540208593, 33021.38
1489540208671, 32857.86
1489540208780, 32747.82
1489540208874, 32502.36
1489540208984, 32715.81
1489540209078, 32833.72
1489540209187, 32861.67
1489540209281, 32654.3
1489540209390, 32664.75
1489540209484, 32995.16
1489540209593, 32660.78
1489540209687, 32777.83
1489540209781, 32870.12
1489540209890, 32640.09
1489540209984, 32875.84
1489540210078, 32937.18
1489540210187, 32528.59
1489540210281, 32814.94
1489540210375, 32828.61
1489540210484, 32705.57
1489540210578, 32819.76
1489540210687, 32786.55
1489540210781, 32739.4
1489540210874, 32668.52
1489540210984, 32901.14
1489540211078, 32647.82
1489540211187, 32849.43
1489540211265, 32666.49
1489540211390, 32665.29
1489540211468, 32883.9
1489540211578, 32784.28
1489540211765, 32775.63
1489540211859, 32775.63
1489540211875, 32771.68
1489540212062, 32768.0
1489540212187, 32763.47
1489540212281, 32762.47

