1489540258942, 32817.03
1489540259067, 32732.19
1489540259145, 32769.04
1489540259255, 32771.67
1489540259349, 32762.97
1489540259442, 32766.85
1489540259552, 32773.89
1489540259645, 32748.1
1489540259770, 32790.72
1489540259849, 32775.7
1489540259942, 32774.96
1489540260052, 32784.81
1489540260145, 32756.66
1489540260239, 32744.41
1489540260349, 32790.32
1489540260442, 32757.81
1489540260552, 32771.46
1489540260645, 32773.79
1489540260755, 32769.8
1489540260849, 32741.75
1489540260942, 32766.1
1489540261052, 32805.77
1489540261145, 32747.26
1489540261239, 32739.44
1489540261349, 32789.0
1489540261442, 32777.3
1489540261552, 32746.66
1489540261630, 32774.56
1489540261755, 32757.34
1489540261833, 32794.76
1489540261943, 32754.84
1489540262052, 32762.93
1489540262146, 32780.33
1489540262333, 32746.11
1489540262427, 32769.5
1489540262536, 32769.5
1489540262552, 32768.96
1489540262630, 32746.38
1489540262739, 32800.43
1489540262849, 32772.89
1489540262943, 32755.2
1489540263036, 32775.53
1489540263146, 32770.43
1489540263240, 32770.27
1489540263333, 32752.09
1489540263458, 32795.92
1489540263536, 32734.83
1489540263646, 32776.4
1489540263740, 32772.21
1489540263849, 32754.19
1489540263943, 32794.32
1489540264037, 32778.39
1489540264146, 32763.33
1489540264240, 32775.99
1489540264333, 32768.86
1489540264443, 32787.2
1489540264536, 32764.23
1489540264646, 32820.84
1489540264740, 32699.05
1489540264849, 32794.21
1489540264943, 32786.73
1489540265036, 32777.56
1489540265130, 32755.48
1489540265240, 32818.2
1489540265333, 32732.62
1489540265443, 32784.43
1489540265537, 32792.19
1489540265646, 32748.15
1489540265740, 32783.64
1489540265834, 32781.19
1489540265943, 32792.91
1489540266115, 32792.91
1489540266130, 32751.49
1489540266240, 32772.91
1489540266349, 32755.17
1489540266427, 32779.35
1489540266537, 32773.47
1489540266631, 32758.83
1489540266740, 32739.38
1489540266834, 32775.26
1489540266927, 32788.03
1489540267037, 32776.36
1489540267130, 32766.62
1489540267240, 32741.05
1489540267334, 32746.04
1489540267427, 32779.99
1489540267537, 32787.85
1489540267631, 32724.0
1489540267740, 32738.29
1489540267834, 32783.83
1489540267943, 32761.44
1489540268037, 32790.48
1489540268131, 32749.31
1489540268240, 32741.54
1489540268334, 32779.83
1489540268428, 32763.24
1489540268537, 32742.28
1489540268631, 32765.17
1489540268740, 32747.39
1489540268834, 32781.45
1489540268927, 32754.41
1489540269021, 32743.75
1489540269131, 32785.89
1489540269224, 32746.61
1489540269334, 32783.03
1489540269428, 32768.46
1489540269537, 32767.5
1489540269631, 32739.01
1489540269740, 32080.15
1489540269818, 32848.49
1489540269928, 32788.5
1489540270037, 32751.9

