1489540258942, 32781.57
1489540259067, 32768.07
1489540259145, 32761.5
1489540259255, 32770.18
1489540259349, 32766.75
1489540259442, 32780.23
1489540259552, 32754.03
1489540259645, 32779.08
1489540259770, 32764.42
1489540259849, 32773.49
1489540259942, 32767.51
1489540260052, 32776.13
1489540260145, 32752.77
1489540260239, 32800.69
1489540260349, 32738.45
1489540260442, 32769.15
1489540260552, 32791.22
1489540260645, 32759.1
1489540260755, 32768.28
1489540260849, 32766.22
1489540260942, 32788.24
1489540261052, 32757.84
1489540261145, 32769.69
1489540261239, 32753.84
1489540261349, 32759.75
1489540261442, 32778.44
1489540261552, 32774.75
1489540261630, 32767.2
1489540261755, 32762.28
1489540261833, 32764.45
1489540261943, 32773.83
1489540262052, 32754.66
1489540262146, 32758.68
1489540262333, 32776.63
1489540262427, 32765.81
1489540262536, 32765.81
1489540262552, 32770.97
1489540262630, 32770.57
1489540262739, 32759.72
1489540262849, 32766.71
1489540262943, 32764.28
1489540263036, 32779.29
1489540263146, 32758.17
1489540263240, 32770.88
1489540263333, 32771.16
1489540263458, 32772.61
1489540263536, 32766.9
1489540263646, 32771.57
1489540263740, 32776.47
1489540263849, 32755.08
1489540263943, 32786.76
1489540264037, 32778.71
1489540264146, 32784.89
1489540264240, 32763.44
1489540264333, 32778.03
1489540264443, 32765.85
1489540264536, 32785.81
1489540264646, 32768.81
1489540264740, 32780.74
1489540264849, 32794.62
1489540264943, 32761.53
1489540265036, 32766.7
1489540265130, 32784.44
1489540265240, 32787.04
1489540265333, 32762.0
1489540265443, 32773.73
1489540265537, 32770.97
1489540265646, 32775.57
1489540265740, 32762.94
1489540265834, 32786.54
1489540265943, 32772.97
1489540266115, 32772.97
1489540266130, 32773.68
1489540266240, 32750.43
1489540266349, 32793.3
1489540266427, 32752.32
1489540266537, 32759.51
1489540266631, 32794.3
1489540266740, 32744.21
1489540266834, 32762.46
1489540266927, 32775.96
1489540267037, 32740.66
1489540267130, 32774.59
1489540267240, 32762.66
1489540267334, 32748.34
1489540267427, 32763.37
1489540267537, 32760.07
1489540267631, 32765.51
1489540267740, 32751.19
1489540267834, 32763.02
1489540267943, 32753.92
1489540268037, 32768.27
1489540268131, 32745.9
1489540268240, 32776.09
1489540268334, 32746.61
1489540268428, 32756.62
1489540268537, 32760.2
1489540268631, 32745.89
1489540268740, 32785.55
1489540268834, 32748.63
1489540268927, 32773.73
1489540269021, 32757.0
1489540269131, 32748.61
1489540269224, 32766.41
1489540269334, 32766.77
1489540269428, 32770.8
1489540269537, 32759.4
1489540269631, 32774.57
1489540269740, 32775.51
1489540269818, 32740.48
1489540269928, 32785.36
1489540270037, 32756.39

