1489540498843, 32770.07
1489540498952, 32766.06
1489540499030, 32769.95
1489540499155, 32764.39
1489540499249, 32768.37
1489540499343, 32764.11
1489540499452, 32772.15
1489540499546, 32767.09
1489540499656, 32766.01
1489540499734, 32770.44
1489540499843, 32765.43
1489540499937, 32766.61
1489540500046, 32771.76
1489540500140, 32764.63
1489540500249, 32769.23
1489540500343, 32766.33
1489540500468, 32767.0
1489540500546, 32767.66
1489540500656, 32765.54
1489540500734, 32767.28
1489540500843, 32771.0
1489540500953, 32763.84
1489540501046, 32768.69
1489540501156, 32766.25
1489540501234, 32766.64
1489540501359, 32767.44
1489540501437, 32770.95
1489540501531, 32766.83
1489540501640, 32768.37
1489540501749, 32765.44
1489540501843, 32769.57
1489540501937, 32767.25
1489540502046, 32766.03
1489540502140, 32767.78
1489540502250, 32770.21
1489540502359, 32767.8
1489540502453, 32765.55
1489540502546, 32766.64
1489540502640, 32769.06
1489540502750, 32764.71
1489540502843, 32769.46
1489540502953, 32768.48
1489540503046, 32767.94
1489540503140, 32765.11
1489540503250, 32768.06
1489540503343, 32767.27
1489540503437, 32767.63
1489540503547, 32767.75
1489540503640, 32765.38
1489540503750, 32768.6
1489540503843, 32766.38
1489540503953, 32768.87
1489540504047, 32767.08
1489540504156, 32766.79
1489540504250, 32766.24
1489540504343, 32771.52
1489540504453, 32764.87
1489540504547, 32770.02
1489540504625, 32763.67
1489540504750, 32769.32
1489540504843, 32764.19
1489540504953, 32771.06
1489540505031, 32770.01
1489540505140, 32763.99
1489540505250, 32768.34
1489540505343, 32765.7
1489540505437, 32767.97
1489540505531, 32765.6
1489540505625, 32772.8
1489540505734, 32761.22
1489540505844, 32769.86
1489540505937, 32768.1
1489540506031, 32765.57
1489540506141, 32768.88
1489540506250, 32764.48
1489540506344, 32761.24
1489540506453, 32774.38
1489540506547, 32764.73
1489540506640, 32773.49
1489540506734, 32763.64
1489540506844, 32769.64
1489540506937, 32766.09
1489540507047, 32768.11
1489540507140, 32769.14
1489540507234, 32767.91
1489540507344, 32765.16

